,production_key,datetime,consumption,production,interval,intervalsec
76736,233342,2022-05-18 12:50:05.030,1488.48,518.129,0 days 00:00:10.150000,10.0
76737,233343,2022-05-18 12:50:15.270,1489.4,519.468,0 days 00:00:10.240000,10.0
76738,233344,2022-05-18 12:50:25.440,1496.22,524.78,0 days 00:00:10.170000,10.0
76739,233345,2022-05-18 12:50:35.540,1501.92,532.437,0 days 00:00:10.100000,10.0
76740,233346,2022-05-18 12:50:45.780,1502.75,539.31,0 days 00:00:10.240000,10.0
76741,233347,2022-05-18 12:50:55.910,1506.44,550.745,0 days 00:00:10.130000,10.0
76742,233348,2022-05-18 12:51:06.080,1509.72,556.53,0 days 00:00:10.170000,10.0
76743,233349,2022-05-18 12:51:17.320,1513.07,566.751,0 days 00:00:11.240000,11.0
76744,233350,2022-05-18 12:51:27.390,1264.13,573.651,0 days 00:00:10.070000,10.0
76745,233351,2022-05-18 12:51:37.580,1401.76,580.353,0 days 00:00:10.190000,10.0
76746,233352,2022-05-18 12:51:47.840,1388.75,587.174,0 days 00:00:10.260000,10.0
76747,233353,2022-05-18 12:51:58.070,1409.7,591.865,0 days 00:00:10.230000,10.0
76748,233354,2022-05-18 12:52:08.260,1437.31,601.807,0 days 00:00:10.190000,10.0
76749,233355,2022-05-18 12:52:18.450,1462.37,610.983,0 days 00:00:10.190000,10.0
76750,233356,2022-05-18 12:52:28.700,1463.3,621.516,0 days 00:00:10.250000,10.0
76751,233357,2022-05-18 12:52:38.950,1451.51,631.367,0 days 00:00:10.250000,10.0
76752,233358,2022-05-18 12:52:49.280,1410.09,643.175,0 days 00:00:10.330000,10.0
76753,233359,2022-05-18 12:52:59.470,1345.96,657.339,0 days 00:00:10.190000,10.0
76754,233360,2022-05-18 12:53:09.660,1310.98,670.48,0 days 00:00:10.190000,10.0
76755,233361,2022-05-18 12:53:19.910,1287.92,687.351,0 days 00:00:10.250000,10.0
76756,233362,2022-05-18 12:53:30.120,1249.84,702.941,0 days 00:00:10.210000,10.0
76757,233363,2022-05-18 12:53:40.280,1223.0,717.426,0 days 00:00:10.160000,10.0
76758,233364,2022-05-18 12:53:50.610,1289.19,726.022,0 days 00:00:10.330000,10.0
76759,233365,2022-05-18 12:54:00.850,1257.74,736.522,0 days 00:00:10.240000,10.0
76760,233366,2022-05-18 12:54:11.100,1258.47,744.141,0 days 00:00:10.250000,10.0
76761,233367,2022-05-18 12:54:21.350,773.904,747.992,0 days 00:00:10.250000,10.0
76762,233368,2022-05-18 12:54:31.870,560.997,746.696,0 days 00:00:10.520000,10.0
76763,233369,2022-05-18 12:54:41.930,523.797,746.651,0 days 00:00:10.060000,10.0
76764,233370,2022-05-18 12:54:52.170,525.247,751.128,0 days 00:00:10.240000,10.0
76765,233371,2022-05-18 12:55:02.320,514.985,747.761,0 days 00:00:10.150000,10.0
76766,233372,2022-05-18 12:55:12.380,518.168,750.829,0 days 00:00:10.060000,10.0
76767,233373,2022-05-18 12:55:22.640,513.605,755.019,0 days 00:00:10.260000,10.0
76768,233374,2022-05-18 12:55:32.910,517.131,762.805,0 days 00:00:10.270000,10.0
76769,233375,2022-05-18 12:55:42.980,512.679,769.113,0 days 00:00:10.070000,10.0
76770,233376,2022-05-18 12:55:53.070,513.999,781.306,0 days 00:00:10.090000,10.0
76771,233377,2022-05-18 12:56:03.130,513.173,796.362,0 days 00:00:10.060000,10.0
76772,233378,2022-05-18 12:56:13.350,513.843,815.791,0 days 00:00:10.220000,10.0
76773,233379,2022-05-18 12:56:23.430,513.003,834.232,0 days 00:00:10.080000,10.0
76774,233380,2022-05-18 12:56:33.900,517.398,854.381,0 days 00:00:10.470000,10.0
76775,233381,2022-05-18 12:56:43.970,515.74,870.662,0 days 00:00:10.070000,10.0
76776,233382,2022-05-18 12:56:54.040,512.341,888.185,0 days 00:00:10.070000,10.0
76777,233383,2022-05-18 12:57:04.260,510.352,900.754,0 days 00:00:10.220000,10.0
76778,233384,2022-05-18 12:57:14.500,516.398,910.179,0 days 00:00:10.240000,10.0
76779,233385,2022-05-18 12:57:24.650,521.673,920.203,0 days 00:00:10.150000,10.0
76780,233386,2022-05-18 12:57:34.960,575.037,924.644,0 days 00:00:10.310000,10.0
76781,233387,2022-05-18 12:57:45.030,591.78,928.496,0 days 00:00:10.070000,10.0
76782,233388,2022-05-18 12:57:55.240,746.184,932.611,0 days 00:00:10.210000,10.0
76783,233389,2022-05-18 12:58:05.320,966.698,932.119,0 days 00:00:10.080000,10.0
76784,233390,2022-05-18 12:58:15.620,1065.23,942.163,0 days 00:00:10.300000,10.0
76785,233391,2022-05-18 12:58:25.870,1126.7,947.144,0 days 00:00:10.250000,10.0
76786,233392,2022-05-18 12:58:36.100,1169.23,953.797,0 days 00:00:10.230000,10.0
76787,233393,2022-05-18 12:58:46.230,1206.09,963.154,0 days 00:00:10.130000,10.0
76788,233394,2022-05-18 12:58:56.480,1211.33,971.494,0 days 00:00:10.250000,10.0
76789,233395,2022-05-18 12:59:06.610,1204.3,980.825,0 days 00:00:10.130000,10.0
76790,233396,2022-05-18 12:59:16.860,1191.69,994.189,0 days 00:00:10.250000,10.0
76791,233397,2022-05-18 12:59:27.130,1179.37,1005.12,0 days 00:00:10.270000,10.0
76792,233398,2022-05-18 12:59:37.480,1171.03,1015.13,0 days 00:00:10.350000,10.0
76793,233399,2022-05-18 12:59:47.690,1194.27,1033.08,0 days 00:00:10.210000,10.0
76794,233400,2022-05-18 12:59:57.930,1199.56,1054.46,0 days 00:00:10.240000,10.0
76795,233401,2022-05-18 13:00:08.300,1202.2,1078.69,0 days 00:00:10.370000,10.0
76796,233402,2022-05-18 13:00:18.520,1204.09,1103.31,0 days 00:00:10.220000,10.0
76797,233403,2022-05-18 13:00:28.640,1204.26,1132.33,0 days 00:00:10.120000,10.0
76798,233404,2022-05-18 13:00:38.780,1217.64,1167.56,0 days 00:00:10.140000,10.0
76799,233405,2022-05-18 13:00:49.030,1222.64,1201.59,0 days 00:00:10.250000,10.0
76800,233406,2022-05-18 13:00:59.290,1223.0,1236.28,0 days 00:00:10.260000,10.0
76801,233407,2022-05-18 13:01:09.480,1254.81,1265.87,0 days 00:00:10.190000,10.0
76802,233408,2022-05-18 13:01:19.760,1261.41,1293.3,0 days 00:00:10.280000,10.0
76803,233409,2022-05-18 13:01:30.010,1459.52,1315.33,0 days 00:00:10.250000,10.0
76804,233410,2022-05-18 13:01:40.270,2884.6,1328.68,0 days 00:00:10.260000,10.0
76805,233411,2022-05-18 13:01:50.470,2913.56,1331.99,0 days 00:00:10.200000,10.0
76806,233412,2022-05-18 13:02:00.750,2936.09,1330.26,0 days 00:00:10.280000,10.0
76807,233413,2022-05-18 13:02:10.950,2954.03,1328.5,0 days 00:00:10.200000,10.0
76808,233414,2022-05-18 13:02:21.180,3014.62,1327.38,0 days 00:00:10.230000,10.0
76809,233415,2022-05-18 13:02:31.580,1333.93,1324.02,0 days 00:00:10.400000,10.0
76810,233416,2022-05-18 13:02:41.690,1309.39,1327.78,0 days 00:00:10.110000,10.0
76811,233417,2022-05-18 13:02:51.920,1356.36,1330.2,0 days 00:00:10.230000,10.0
76812,233418,2022-05-18 13:03:02.160,1240.93,1339.25,0 days 00:00:10.240000,10.0
76813,233419,2022-05-18 13:03:12.430,1249.45,1350.85,0 days 00:00:10.270000,10.0
76814,233420,2022-05-18 13:03:22.700,1251.56,1364.58,0 days 00:00:10.270000,10.0
76815,233421,2022-05-18 13:03:35.980,1260.82,1381.02,0 days 00:00:13.280000,13.0
76816,233422,2022-05-18 13:03:46.070,1262.82,1390.83,0 days 00:00:10.090000,10.0
76817,233423,2022-05-18 13:03:56.320,1271.24,1394.62,0 days 00:00:10.250000,10.0
76818,233424,2022-05-18 13:04:06.440,1269.78,1398.31,0 days 00:00:10.120000,10.0
76819,233425,2022-05-18 13:04:16.730,1271.72,1399.07,0 days 00:00:10.290000,10.0
76820,233426,2022-05-18 13:04:26.850,1276.3,1392.58,0 days 00:00:10.120000,10.0
76821,233427,2022-05-18 13:04:36.970,1274.07,1388.59,0 days 00:00:10.120000,10.0
76822,233428,2022-05-18 13:04:47.100,1278.19,1375.78,0 days 00:00:10.130000,10.0
76823,233429,2022-05-18 13:04:57.260,1286.37,1368.19,0 days 00:00:10.160000,10.0
76824,233430,2022-05-18 13:05:07.490,1170.33,1358.78,0 days 00:00:10.230000,10.0
76825,233431,2022-05-18 13:05:17.840,1128.08,1350.19,0 days 00:00:10.350000,10.0
76826,233432,2022-05-18 13:05:27.980,1106.72,1344.12,0 days 00:00:10.140000,10.0
76827,233433,2022-05-18 13:05:38.340,1087.45,1330.06,0 days 00:00:10.360000,10.0
76828,233434,2022-05-18 13:05:48.660,1074.11,1323.82,0 days 00:00:10.320000,10.0
76829,233435,2022-05-18 13:05:58.890,1059.99,1316.56,0 days 00:00:10.230000,10.0
76830,233436,2022-05-18 13:06:09.060,1037.47,1312.91,0 days 00:00:10.170000,10.0
76831,233437,2022-05-18 13:06:19.130,421.882,1309.25,0 days 00:00:10.070000,10.0
76832,233438,2022-05-18 13:06:29.420,299.805,1300.14,0 days 00:00:10.290000,10.0
76833,233439,2022-05-18 13:06:39.700,274.805,1302.95,0 days 00:00:10.280000,10.0
76834,233440,2022-05-18 13:06:49.790,278.238,1291.83,0 days 00:00:10.090000,10.0
76835,233441,2022-05-18 13:07:00.040,284.573,1288.16,0 days 00:00:10.250000,10.0
76836,233442,2022-05-18 13:07:10.170,273.403,1277.7,0 days 00:00:10.130000,10.0
76837,233443,2022-05-18 13:07:20.230,264.214,1274.0,0 days 00:00:10.060000,10.0
76838,233444,2022-05-18 13:07:30.410,257.111,1271.52,0 days 00:00:10.180000,10.0
76839,233445,2022-05-18 13:07:40.610,254.711,1263.84,0 days 00:00:10.200000,10.0
76840,233446,2022-05-18 13:07:50.690,255.326,1254.83,0 days 00:00:10.080000,10.0
76841,233447,2022-05-18 13:08:00.850,255.082,1244.91,0 days 00:00:10.160000,10.0
76842,233448,2022-05-18 13:08:11.010,252.288,1232.5,0 days 00:00:10.160000,10.0
76843,233449,2022-05-18 13:08:21.100,255.638,1217.16,0 days 00:00:10.090000,10.0
76844,233450,2022-05-18 13:08:31.450,257.626,1202.34,0 days 00:00:10.350000,10.0
76845,233451,2022-05-18 13:08:41.600,267.105,1192.49,0 days 00:00:10.150000,10.0
76846,233452,2022-05-18 13:08:51.960,270.64,1184.55,0 days 00:00:10.360000,10.0
76847,233453,2022-05-18 13:09:02.150,268.112,1190.83,0 days 00:00:10.190000,10.0
76848,233454,2022-05-18 13:09:12.450,269.502,1205.47,0 days 00:00:10.300000,10.0
76849,233455,2022-05-18 13:09:22.540,315.252,1236.33,0 days 00:00:10.090000,10.0
76850,233456,2022-05-18 13:09:32.940,413.945,1279.03,0 days 00:00:10.400000,10.0
76851,233457,2022-05-18 13:09:43.230,620.937,1329.26,0 days 00:00:10.290000,10.0
76852,233458,2022-05-18 13:09:53.390,878.804,1388.18,0 days 00:00:10.160000,10.0
76853,233459,2022-05-18 13:10:03.450,942.138,1449.19,0 days 00:00:10.060000,10.0
76854,233460,2022-05-18 13:10:13.670,1026.21,1522.17,0 days 00:00:10.220000,10.0
76855,233461,2022-05-18 13:10:23.750,1044.19,1612.71,0 days 00:00:10.080000,10.0
76856,233462,2022-05-18 13:10:34.370,1063.67,1698.94,0 days 00:00:10.620000,10.0
76857,233463,2022-05-18 13:10:44.440,1068.45,1795.15,0 days 00:00:10.070000,10.0
76858,233464,2022-05-18 13:10:54.750,1076.0,1891.53,0 days 00:00:10.310000,10.0
76859,233465,2022-05-18 13:11:04.840,1088.69,2007.27,0 days 00:00:10.090000,10.0
76860,233466,2022-05-18 13:11:14.940,1084.01,2141.82,0 days 00:00:10.100000,10.0
76861,233467,2022-05-18 13:11:25.030,1090.52,2263.37,0 days 00:00:10.090000,10.0
76862,233468,2022-05-18 13:11:35.380,1199.45,2397.74,0 days 00:00:10.350000,10.0
76863,233469,2022-05-18 13:11:45.640,1108.12,2522.51,0 days 00:00:10.260000,10.0
76864,233470,2022-05-18 13:11:55.860,1208.91,2642.99,0 days 00:00:10.220000,10.0
76865,233471,2022-05-18 13:12:05.990,1119.36,2751.12,0 days 00:00:10.130000,10.0
76866,233472,2022-05-18 13:12:16.130,1128.88,2867.31,0 days 00:00:10.140000,10.0
76867,233473,2022-05-18 13:12:26.260,1132.15,3045.09,0 days 00:00:10.130000,10.0
76868,233474,2022-05-18 13:12:36.340,1144.11,3579.14,0 days 00:00:10.080000,10.0
76869,233475,2022-05-18 13:12:46.400,1148.26,4451.59,0 days 00:00:10.060000,10.0
76870,233476,2022-05-18 13:12:56.590,1137.18,3607.9,0 days 00:00:10.190000,10.0
76871,233477,2022-05-18 13:13:06.840,1138.67,3396.13,0 days 00:00:10.250000,10.0
76872,233478,2022-05-18 13:13:16.960,1137.02,3254.44,0 days 00:00:10.120000,10.0
76873,233479,2022-05-18 13:13:27.200,1140.22,3244.85,0 days 00:00:10.240000,10.0
76874,233480,2022-05-18 13:13:37.280,1136.71,3238.51,0 days 00:00:10.080000,10.0
76875,233481,2022-05-18 13:13:47.540,1216.59,3270.02,0 days 00:00:10.260000,10.0
76876,233482,2022-05-18 13:13:57.630,1203.24,3306.62,0 days 00:00:10.090000,10.0
76877,233483,2022-05-18 13:14:07.870,1214.11,3406.67,0 days 00:00:10.240000,10.0
76878,233484,2022-05-18 13:14:18.090,1213.52,3530.79,0 days 00:00:10.220000,10.0
76879,233485,2022-05-18 13:14:28.260,1227.53,4388.77,0 days 00:00:10.170000,10.0
76880,233486,2022-05-18 13:14:38.470,1218.69,3883.89,0 days 00:00:10.210000,10.0
76881,233487,2022-05-18 13:14:48.620,1228.95,3528.1,0 days 00:00:10.150000,10.0
76882,233488,2022-05-18 13:14:58.850,1226.84,3237.91,0 days 00:00:10.230000,10.0
76883,233489,2022-05-18 13:15:09.010,1228.43,3014.73,0 days 00:00:10.160000,10.0
76884,233490,2022-05-18 13:15:19.250,1167.11,2806.33,0 days 00:00:10.240000,10.0
76885,233491,2022-05-18 13:15:29.480,1156.8,2637.55,0 days 00:00:10.230000,10.0
76886,233492,2022-05-18 13:15:39.710,1151.56,2506.93,0 days 00:00:10.230000,10.0
76887,233493,2022-05-18 13:15:50.000,1146.87,2403.39,0 days 00:00:10.290000,10.0
76888,233494,2022-05-18 13:16:00.090,1144.6,2354.65,0 days 00:00:10.090000,10.0
76889,233495,2022-05-18 13:16:10.330,1149.12,2385.67,0 days 00:00:10.240000,10.0
76890,233496,2022-05-18 13:16:20.570,1152.73,2584.67,0 days 00:00:10.240000,10.0
76891,233497,2022-05-18 13:16:30.910,1165.36,3227.74,0 days 00:00:10.340000,10.0
76892,233498,2022-05-18 13:16:41.130,1168.52,3320.46,0 days 00:00:10.220000,10.0
76893,233499,2022-05-18 13:16:51.300,1156.34,3069.57,0 days 00:00:10.170000,10.0
76894,233500,2022-05-18 13:17:01.550,1162.47,2999.81,0 days 00:00:10.250000,10.0
76895,233501,2022-05-18 13:17:11.780,1162.75,2942.04,0 days 00:00:10.230000,10.0
76896,233502,2022-05-18 13:17:22.020,1164.51,2956.51,0 days 00:00:10.240000,10.0
76897,233503,2022-05-18 13:17:32.260,1156.12,3081.61,0 days 00:00:10.240000,10.0
76898,233504,2022-05-18 13:17:42.490,1156.52,3311.94,0 days 00:00:10.230000,10.0
76899,233505,2022-05-18 13:17:52.910,1165.82,3497.99,0 days 00:00:10.420000,10.0
76900,233506,2022-05-18 13:18:02.970,1169.43,3692.71,0 days 00:00:10.060000,10.0
76901,233507,2022-05-18 13:18:13.110,1160.25,3666.72,0 days 00:00:10.140000,10.0
76902,233508,2022-05-18 13:18:23.340,1157.23,3010.61,0 days 00:00:10.230000,10.0
76903,233509,2022-05-18 13:18:33.750,1163.41,2893.69,0 days 00:00:10.410000,10.0
76904,233510,2022-05-18 13:18:43.820,1162.3,2822.06,0 days 00:00:10.070000,10.0
76905,233511,2022-05-18 13:18:53.880,1169.75,3136.47,0 days 00:00:10.060000,10.0
76906,233512,2022-05-18 13:19:03.940,1217.9,3272.14,0 days 00:00:10.060000,10.0
76907,233513,2022-05-18 13:19:14.150,1276.87,2929.71,0 days 00:00:10.210000,10.0
76908,233514,2022-05-18 13:19:24.230,1268.43,3013.04,0 days 00:00:10.080000,10.0
76909,233515,2022-05-18 13:19:34.420,1192.77,3233.35,0 days 00:00:10.190000,10.0
76910,233516,2022-05-18 13:19:44.490,1250.87,3358.4,0 days 00:00:10.070000,10.0
76911,233517,2022-05-18 13:19:54.690,1297.26,3833.22,0 days 00:00:10.200000,10.0
76912,233518,2022-05-18 13:20:04.930,1202.51,3926.2,0 days 00:00:10.240000,10.0
76913,233519,2022-05-18 13:20:15.170,1223.73,4813.3,0 days 00:00:10.240000,10.0
76914,233520,2022-05-18 13:20:25.250,1235.32,6858.92,0 days 00:00:10.080000,10.0
76915,233521,2022-05-18 13:20:35.540,1257.46,7075.1,0 days 00:00:10.290000,10.0
76916,233522,2022-05-18 13:20:45.610,1249.68,7062.64,0 days 00:00:10.070000,10.0
76917,233523,2022-05-18 13:20:55.820,1208.62,7032.18,0 days 00:00:10.210000,10.0
76918,233524,2022-05-18 13:21:05.890,1105.3,6418.56,0 days 00:00:10.070000,10.0
76919,233525,2022-05-18 13:21:16.090,1128.28,7072.77,0 days 00:00:10.200000,10.0
76920,233526,2022-05-18 13:21:26.260,1135.48,7069.0,0 days 00:00:10.170000,10.0
76921,233527,2022-05-18 13:21:36.520,1159.31,7080.19,0 days 00:00:10.260000,10.0
76922,233528,2022-05-18 13:21:46.610,1153.98,7078.86,0 days 00:00:10.090000,10.0
76923,233529,2022-05-18 13:21:56.850,1162.1,7076.33,0 days 00:00:10.240000,10.0
76924,233530,2022-05-18 13:22:07.110,1269.35,7070.37,0 days 00:00:10.260000,10.0
76925,233531,2022-05-18 13:22:17.430,1261.99,7075.5,0 days 00:00:10.320000,10.0
76926,233532,2022-05-18 13:22:27.670,1225.99,7080.15,0 days 00:00:10.240000,10.0
76927,233533,2022-05-18 13:22:37.820,1205.71,7073.66,0 days 00:00:10.150000,10.0
76928,233534,2022-05-18 13:22:47.900,1190.11,7070.33,0 days 00:00:10.080000,10.0
76929,233535,2022-05-18 13:22:58.120,1187.43,7035.86,0 days 00:00:10.220000,10.0
76930,233536,2022-05-18 13:23:08.240,1177.83,7078.86,0 days 00:00:10.120000,10.0
76931,233537,2022-05-18 13:23:18.480,1171.68,7072.78,0 days 00:00:10.240000,10.0
76932,233538,2022-05-18 13:23:28.690,1173.66,7072.05,0 days 00:00:10.210000,10.0
76933,233539,2022-05-18 13:23:38.950,1175.93,7073.42,0 days 00:00:10.260000,10.0
76934,233540,2022-05-18 13:23:49.190,1172.5,7074.03,0 days 00:00:10.240000,10.0
76935,233541,2022-05-18 13:23:59.470,1174.75,7079.22,0 days 00:00:10.280000,10.0
76936,233542,2022-05-18 13:24:09.720,1174.26,6951.59,0 days 00:00:10.250000,10.0
76937,233543,2022-05-18 13:24:19.900,1150.03,7068.33,0 days 00:00:10.180000,10.0
76938,233544,2022-05-18 13:24:29.970,1164.9,6595.56,0 days 00:00:10.070000,10.0
76939,233545,2022-05-18 13:24:40.180,1202.52,7079.42,0 days 00:00:10.210000,10.0
76940,233546,2022-05-18 13:24:50.420,1209.69,7071.87,0 days 00:00:10.240000,10.0
76941,233547,2022-05-18 13:25:00.570,1221.78,7077.87,0 days 00:00:10.150000,10.0
76942,233548,2022-05-18 13:25:10.700,1209.36,6525.72,0 days 00:00:10.130000,10.0
76943,233549,2022-05-18 13:25:20.940,1244.22,7084.89,0 days 00:00:10.240000,10.0
76944,233550,2022-05-18 13:25:31.100,1306.09,7083.21,0 days 00:00:10.160000,10.0
76945,233551,2022-05-18 13:25:41.310,352.194,7084.1,0 days 00:00:10.210000,10.0
76946,233552,2022-05-18 13:25:51.550,327.653,7073.5,0 days 00:00:10.240000,10.0
76947,233553,2022-05-18 13:26:01.700,333.183,7074.08,0 days 00:00:10.150000,10.0
76948,233554,2022-05-18 13:26:11.960,330.52,7085.24,0 days 00:00:10.260000,10.0
76949,233555,2022-05-18 13:26:22.180,305.84,6712.9,0 days 00:00:10.220000,10.0
76950,233556,2022-05-18 13:26:32.600,318.228,7072.54,0 days 00:00:10.420000,10.0
76951,233557,2022-05-18 13:26:42.780,333.518,7086.22,0 days 00:00:10.180000,10.0
76952,233558,2022-05-18 13:26:53.020,336.189,7075.72,0 days 00:00:10.240000,10.0
76953,233559,2022-05-18 13:27:03.260,336.686,7075.62,0 days 00:00:10.240000,10.0
76954,233560,2022-05-18 13:27:13.500,339.919,7076.13,0 days 00:00:10.240000,10.0
76955,233561,2022-05-18 13:27:23.830,340.593,7073.39,0 days 00:00:10.330000,10.0
76956,233562,2022-05-18 13:27:34.280,333.684,7074.11,0 days 00:00:10.450000,10.0
76957,233563,2022-05-18 13:27:44.360,336.24,7073.86,0 days 00:00:10.080000,10.0
76958,233564,2022-05-18 13:27:54.440,331.807,7081.47,0 days 00:00:10.080000,10.0
76959,233565,2022-05-18 13:28:04.500,332.941,7079.86,0 days 00:00:10.060000,10.0
76960,233566,2022-05-18 13:28:14.880,331.735,7084.25,0 days 00:00:10.380000,10.0
76961,233567,2022-05-18 13:28:24.950,333.867,7089.3,0 days 00:00:10.070000,10.0
76962,233568,2022-05-18 13:28:35.120,323.067,4635.37,0 days 00:00:10.170000,10.0
76963,233569,2022-05-18 13:28:45.190,327.132,3334.15,0 days 00:00:10.070000,10.0
76964,233570,2022-05-18 13:28:55.380,417.873,3124.68,0 days 00:00:10.190000,10.0
76965,233571,2022-05-18 13:29:05.460,829.565,3055.68,0 days 00:00:10.080000,10.0
76966,233572,2022-05-18 13:29:15.660,741.913,3158.57,0 days 00:00:10.200000,10.0
76967,233573,2022-05-18 13:29:25.730,894.119,3250.2,0 days 00:00:10.070000,10.0
76968,233574,2022-05-18 13:29:35.910,947.59,3391.22,0 days 00:00:10.180000,10.0
76969,233575,2022-05-18 13:29:45.970,982.185,3607.43,0 days 00:00:10.060000,10.0
76970,233576,2022-05-18 13:29:56.290,1015.82,3760.56,0 days 00:00:10.320000,10.0
76971,233577,2022-05-18 13:30:06.350,1032.21,3935.94,0 days 00:00:10.060000,10.0
76972,233578,2022-05-18 13:30:16.640,1016.01,4709.08,0 days 00:00:10.290000,10.0
76973,233579,2022-05-18 13:30:26.710,997.405,5233.86,0 days 00:00:10.070000,10.0
76974,233580,2022-05-18 13:30:36.850,1077.03,5644.71,0 days 00:00:10.140000,10.0
76975,233581,2022-05-18 13:30:47.100,1324.65,5425.88,0 days 00:00:10.250000,10.0
76976,233582,2022-05-18 13:30:57.440,1185.6,6830.12,0 days 00:00:10.340000,10.0
76977,233583,2022-05-18 13:31:07.510,1179.35,5436.36,0 days 00:00:10.070000,10.0
76978,233584,2022-05-18 13:31:17.720,1194.85,6215.49,0 days 00:00:10.210000,10.0
76979,233585,2022-05-18 13:31:27.960,1185.98,5275.16,0 days 00:00:10.240000,10.0
76980,233586,2022-05-18 13:31:38.090,1203.85,5944.75,0 days 00:00:10.130000,10.0
76981,233587,2022-05-18 13:31:48.340,1201.22,6714.46,0 days 00:00:10.250000,10.0
76982,233588,2022-05-18 13:31:58.570,1210.56,7071.95,0 days 00:00:10.230000,10.0
76983,233589,2022-05-18 13:32:08.700,1231.29,7082.5,0 days 00:00:10.130000,10.0
76984,233590,2022-05-18 13:32:18.880,1268.88,7079.45,0 days 00:00:10.180000,10.0
76985,233591,2022-05-18 13:32:28.980,1318.6,6738.77,0 days 00:00:10.100000,10.0
76986,233592,2022-05-18 13:32:39.230,1345.01,4362.39,0 days 00:00:10.250000,10.0
76987,233593,2022-05-18 13:32:49.390,1371.35,4264.37,0 days 00:00:10.160000,10.0
76988,233594,2022-05-18 13:32:59.460,1372.68,4030.96,0 days 00:00:10.070000,10.0
76989,233595,2022-05-18 13:33:09.620,1357.09,3770.81,0 days 00:00:10.160000,10.0
76990,233596,2022-05-18 13:33:19.790,1361.74,3563.18,0 days 00:00:10.170000,10.0
76991,233597,2022-05-18 13:33:29.860,1376.17,3447.08,0 days 00:00:10.070000,10.0
76992,233598,2022-05-18 13:33:39.950,1388.86,3363.93,0 days 00:00:10.090000,10.0
76993,233599,2022-05-18 13:33:50.190,1470.96,3711.29,0 days 00:00:10.240000,10.0
76994,233600,2022-05-18 13:34:01.280,1429.33,4357.1,0 days 00:00:11.090000,11.0
76995,233601,2022-05-18 13:34:11.350,1402.03,3920.92,0 days 00:00:10.070000,10.0
76996,233602,2022-05-18 13:34:21.420,1405.39,3411.75,0 days 00:00:10.070000,10.0
76997,233603,2022-05-18 13:34:31.570,1404.28,3096.49,0 days 00:00:10.150000,10.0
76998,233604,2022-05-18 13:34:41.640,1406.89,2962.98,0 days 00:00:10.070000,10.0
76999,233605,2022-05-18 13:34:51.830,1411.52,2857.75,0 days 00:00:10.190000,10.0
77000,233606,2022-05-18 13:35:02.070,1434.95,2774.18,0 days 00:00:10.240000,10.0
77001,233607,2022-05-18 13:35:12.160,1330.13,2710.84,0 days 00:00:10.090000,10.0
77002,233608,2022-05-18 13:35:22.280,1375.38,2677.67,0 days 00:00:10.120000,10.0
77003,233609,2022-05-18 13:35:32.750,1374.39,2655.4,0 days 00:00:10.470000,10.0
77004,233610,2022-05-18 13:35:42.830,1377.19,2648.82,0 days 00:00:10.080000,10.0
77005,233611,2022-05-18 13:35:52.890,1367.86,2642.62,0 days 00:00:10.060000,10.0
77006,233612,2022-05-18 13:36:03.000,1372.63,2635.41,0 days 00:00:10.110000,10.0
77007,233613,2022-05-18 13:36:13.260,1334.78,2627.18,0 days 00:00:10.260000,10.0
77008,233614,2022-05-18 13:36:23.630,1299.22,2619.95,0 days 00:00:10.370000,10.0
77009,233615,2022-05-18 13:36:34.270,1268.53,2611.07,0 days 00:00:10.640000,10.0
77010,233616,2022-05-18 13:36:44.320,1246.39,2600.43,0 days 00:00:10.050000,10.0
77011,233617,2022-05-18 13:36:54.370,1955.72,2592.73,0 days 00:00:10.050000,10.0
77012,233618,2022-05-18 13:37:04.440,1944.5,2583.01,0 days 00:00:10.070000,10.0
77013,233619,2022-05-18 13:37:14.590,1934.13,2569.28,0 days 00:00:10.150000,10.0
77014,233620,2022-05-18 13:37:24.660,1895.83,2544.86,0 days 00:00:10.070000,10.0
77015,233621,2022-05-18 13:37:34.730,1154.24,2507.57,0 days 00:00:10.070000,10.0
77016,233622,2022-05-18 13:37:45.140,1143.53,2466.03,0 days 00:00:10.410000,10.0
77017,233623,2022-05-18 13:37:55.360,1126.01,2416.4,0 days 00:00:10.220000,10.0
77018,233624,2022-05-18 13:38:05.420,1124.93,2371.17,0 days 00:00:10.060000,10.0
77019,233625,2022-05-18 13:38:15.620,1123.83,2336.73,0 days 00:00:10.200000,10.0
77020,233626,2022-05-18 13:38:25.690,1124.85,2316.96,0 days 00:00:10.070000,10.0
77021,233627,2022-05-18 13:38:36.950,1123.27,2316.0,0 days 00:00:11.260000,11.0
77022,233628,2022-05-18 13:38:47.250,1135.27,2336.71,0 days 00:00:10.300000,10.0
77023,233629,2022-05-18 13:38:57.480,1060.61,2378.54,0 days 00:00:10.230000,10.0
77024,233630,2022-05-18 13:39:07.550,1063.06,2437.85,0 days 00:00:10.070000,10.0
77025,233631,2022-05-18 13:39:17.660,1066.11,2507.93,0 days 00:00:10.110000,10.0
77026,233632,2022-05-18 13:39:27.790,1066.5,2597.57,0 days 00:00:10.130000,10.0
77027,233633,2022-05-18 13:39:38.030,1077.75,2675.61,0 days 00:00:10.240000,10.0
77028,233634,2022-05-18 13:39:48.100,1079.42,2736.46,0 days 00:00:10.070000,10.0
